customerid,lifetime_value,total_orders,customer_life_days,customer_percentile,revenue_contribution_pct,segment
12450,197.88,2,17,85.15,99.07,Bottom 50%
12581,197.71,1,0,85.18,99.07,Bottom 50%
14185,197.65,1,0,85.2,99.07,Bottom 50%
14789,197.64,1,0,85.22,99.08,Bottom 50%
16829,197.22,1,0,85.25,99.08,Bottom 50%
15234,197,1,0,85.27,99.08,Bottom 50%
12586,196.94,2,351,85.29,99.08,Bottom 50%
13436,196.89,1,0,85.32,99.08,Bottom 50%
15746,196.88,2,0,85.34,99.09,Bottom 50%
13978,196.79,2,30,85.36,99.09,Bottom 50%
16112,195.74,4,195,85.38,99.09,Bottom 50%
13792,195.55,2,221,85.41,99.09,Bottom 50%
17010,195.36,2,1,85.43,99.1,Bottom 50%
14666,195.25,1,0,85.45,99.1,Bottom 50%
15612,195.15,2,25,85.48,99.1,Bottom 50%
17475,194.37,1,0,85.5,99.1,Bottom 50%
15683,193.75,1,0,85.52,99.1,Bottom 50%
17343,193.64,1,0,85.55,99.11,Bottom 50%
15198,193.64,2,31,85.57,99.11,Bottom 50%
16847,193.44,1,0,85.59,99.11,Bottom 50%
14806,193.39,1,0,85.62,99.12,Bottom 50%
17383,193.39,1,0,85.64,99.12,Bottom 50%
14476,193,1,0,85.66,99.12,Bottom 50%
12522,192.72,2,12,85.68,99.12,Bottom 50%
12791,192.6,1,0,85.71,99.12,Bottom 50%
14768,192.6,3,109,85.73,99.12,Bottom 50%
16887,192.33,1,0,85.75,99.13,Bottom 50%
17608,191.99,2,0,85.78,99.13,Bottom 50%
14100,191.95,1,0,85.8,99.13,Bottom 50%
15909,191.94,1,0,85.82,99.13,Bottom 50%
14087,191.47,2,0,85.85,99.13,Bottom 50%
15692,191.04,1,0,85.87,99.14,Bottom 50%
17233,190.88,1,0,85.89,99.14,Bottom 50%
15723,190.7,1,0,85.92,99.14,Bottom 50%
13033,190.55,1,0,85.94,99.14,Bottom 50%
15412,190.53,1,0,85.96,99.15,Bottom 50%
13972,190.25,2,131,85.98,99.15,Bottom 50%
12361,189.9,1,0,86.01,99.15,Bottom 50%
13826,189.5,2,18,86.03,99.15,Bottom 50%
13663,189.47,1,0,86.05,99.15,Bottom 50%
14801,189.34,1,0,86.08,99.16,Bottom 50%
14830,188.88,1,0,86.1,99.16,Bottom 50%
14697,188.61,2,0,86.12,99.16,Bottom 50%
17781,188.02,2,93,86.15,99.16,Bottom 50%
17279,187.83,1,0,86.17,99.16,Bottom 50%
18013,187.29,2,0,86.19,99.17,Bottom 50%
13568,187.05,1,0,86.21,99.17,Bottom 50%
17440,186.42,5,99,86.24,99.17,Bottom 50%
13672,186.39,6,32,86.26,99.17,Bottom 50%
14551,186.23,2,185,86.28,99.17,Bottom 50%
15567,186.01,1,0,86.31,99.18,Bottom 50%
12641,185.9,1,0,86.33,99.18,Bottom 50%
17574,185.65,1,0,86.35,99.18,Bottom 50%
14199,185.4,1,0,86.38,99.18,Bottom 50%
16097,185.05,1,0,86.4,99.19,Bottom 50%
13482,184.64,1,0,86.42,99.19,Bottom 50%
17680,184.4,1,0,86.45,99.19,Bottom 50%
16433,184.26,1,0,86.47,99.19,Bottom 50%
15124,184.19,2,169,86.49,99.19,Bottom 50%
14326,183.85,2,7,86.51,99.2,Bottom 50%
16914,183.76,1,0,86.54,99.2,Bottom 50%
16680,183.7,1,0,86.56,99.2,Bottom 50%
14059,183.6,1,0,86.58,99.2,Bottom 50%
13460,183.44,2,20,86.61,99.2,Bottom 50%
13059,183.4,1,0,86.63,99.21,Bottom 50%
14966,183.02,1,0,86.65,99.21,Bottom 50%
16448,182.99,1,0,86.68,99.21,Bottom 50%
14082,182.25,1,0,86.7,99.21,Bottom 50%
16594,181.09,1,0,86.72,99.22,Bottom 50%
15886,181.09,1,0,86.75,99.22,Bottom 50%
17904,181.07,2,0,86.77,99.22,Bottom 50%
15945,181,1,0,86.79,99.22,Bottom 50%
16835,180.85,2,244,86.81,99.22,Bottom 50%
18119,180.7,1,0,86.84,99.22,Bottom 50%
18280,180.6,1,0,86.86,99.23,Bottom 50%
13710,180.48,1,0,86.88,99.23,Bottom 50%
14722,180.42,1,0,86.91,99.23,Bottom 50%
12622,180.1,1,0,86.93,99.23,Bottom 50%
15041,179.93,1,0,86.95,99.23,Bottom 50%
18147,179.34,2,62,86.98,99.24,Bottom 50%
15895,179.17,1,0,87,99.24,Bottom 50%
15454,179.1,1,0,87.02,99.24,Bottom 50%
16990,179,1,0,87.04,99.24,Bottom 50%
14705,179,1,0,87.07,99.24,Bottom 50%
16620,178.96,2,257,87.09,99.25,Bottom 50%
15139,178.96,2,96,87.11,99.25,Bottom 50%
15262,178.95,1,0,87.14,99.25,Bottom 50%
17660,178.75,1,0,87.16,99.25,Bottom 50%
13778,178.7,1,0,87.18,99.25,Bottom 50%
17879,178.52,1,0,87.21,99.26,Bottom 50%
15292,178.39,1,0,87.23,99.26,Bottom 50%
18045,178.34,1,0,87.25,99.26,Bottom 50%
17253,178.26,1,0,87.28,99.26,Bottom 50%
17356,178.22,1,0,87.3,99.26,Bottom 50%
18282,178.05,3,118,87.32,99.27,Bottom 50%
16403,177.5,2,10,87.34,99.27,Bottom 50%
13618,177.34,1,0,87.37,99.27,Bottom 50%
12618,177.31,1,0,87.39,99.27,Bottom 50%
13072,177.15,1,0,87.41,99.27,Bottom 50%
17947,176.68,1,0,87.44,99.28,Bottom 50%
14287,176.63,4,190,87.46,99.28,Bottom 50%
12893,176.55,1,0,87.48,99.28,Bottom 50%
12509,176.5,1,0,87.51,99.28,Bottom 50%
18274,175.92,2,12,87.53,99.28,Bottom 50%
17582,175.27,1,0,87.55,99.29,Bottom 50%
17331,175.2,1,0,87.57,99.29,Bottom 50%
16144,175.2,1,0,87.6,99.29,Bottom 50%
18010,174.8,1,0,87.62,99.29,Bottom 50%
14355,174.4,1,0,87.64,99.29,Bottom 50%
14518,174.37,1,0,87.67,99.3,Bottom 50%
18278,173.9,1,0,87.69,99.3,Bottom 50%
16861,173.76,3,308,87.71,99.3,Bottom 50%
14798,173.74,3,257,87.74,99.3,Bottom 50%
16565,173.7,1,0,87.76,99.3,Bottom 50%
12441,173.55,1,0,87.78,99.31,Bottom 50%
17772,173.45,2,0,87.81,99.31,Bottom 50%
15565,173.16,2,20,87.83,99.31,Bottom 50%
15670,173.05,1,0,87.85,99.31,Bottom 50%
14693,172.9,1,0,87.87,99.31,Bottom 50%
12923,172.82,1,0,87.9,99.32,Bottom 50%
18048,172.29,2,0,87.92,99.32,Bottom 50%
13922,172.25,1,0,87.94,99.32,Bottom 50%
13690,172.25,1,0,87.97,99.32,Bottom 50%
12442,172.06,1,0,87.99,99.32,Bottom 50%
16773,171.59,1,0,88.01,99.33,Bottom 50%
17245,171.45,1,0,88.04,99.33,Bottom 50%
13560,171.42,1,0,88.06,99.33,Bottom 50%
15432,171.19,1,0,88.08,99.33,Bottom 50%
14536,170.95,1,0,88.11,99.33,Bottom 50%
17542,170.75,1,0,88.13,99.34,Bottom 50%
14860,170.32,2,10,88.15,99.34,Bottom 50%
15335,170.22,1,0,88.17,99.34,Bottom 50%
18058,170.16,1,0,88.2,99.34,Bottom 50%
15016,170.04,1,0,88.22,99.34,Bottom 50%
13962,169.55,2,223,88.24,99.34,Bottom 50%
14218,169.48,1,0,88.27,99.35,Bottom 50%
12367,168.9,1,0,88.29,99.35,Bottom 50%
14578,168.63,1,0,88.31,99.35,Bottom 50%
18269,168.6,2,8,88.34,99.35,Bottom 50%
18099,168.31,1,0,88.36,99.36,Bottom 50%
15888,168.31,2,0,88.38,99.36,Bottom 50%
16282,168.3,1,0,88.4,99.36,Bottom 50%
17737,168.24,2,49,88.43,99.36,Bottom 50%
15986,168.12,1,0,88.45,99.36,Bottom 50%
15374,168,1,0,88.47,99.37,Bottom 50%
12551,168,1,0,88.5,99.37,Bottom 50%
16952,167.61,2,0,88.52,99.37,Bottom 50%
17367,167.55,1,0,88.54,99.37,Bottom 50%
15920,167.5,4,0,88.57,99.37,Bottom 50%
16405,167.25,2,7,88.59,99.37,Bottom 50%
14295,166.2,2,292,88.61,99.38,Bottom 50%
17650,166.08,1,0,88.64,99.38,Bottom 50%
12817,166.04,1,0,88.66,99.38,Bottom 50%
18088,166.03,1,0,88.68,99.38,Bottom 50%
17561,165.12,1,0,88.7,99.38,Bottom 50%
18042,165.05,1,0,88.73,99.38,Bottom 50%
13470,165,2,15,88.75,99.39,Bottom 50%
15316,165,1,0,88.77,99.39,Bottom 50%
15904,164.68,1,0,88.8,99.39,Bottom 50%
17535,164.4,1,0,88.82,99.39,Bottom 50%
13603,164.34,1,0,88.84,99.39,Bottom 50%
14552,164.22,1,0,88.87,99.4,Bottom 50%
14354,163.62,2,24,88.89,99.4,Bottom 50%
17110,163.3,1,0,88.91,99.4,Bottom 50%
17301,163.24,1,0,88.93,99.4,Bottom 50%
13223,163.2,2,31,88.96,99.4,Bottom 50%
14485,162.8,1,0,88.98,99.4,Bottom 50%
12920,162.78,1,0,89,99.41,Bottom 50%
16517,162.7,1,0,89.03,99.41,Bottom 50%
15733,162.3,1,0,89.05,99.41,Bottom 50%
18014,162.22,1,0,89.07,99.41,Bottom 50%
15325,161.74,1,0,89.1,99.41,Bottom 50%
17600,161.67,1,0,89.12,99.42,Bottom 50%
15458,161.64,1,0,89.14,99.42,Bottom 50%
16113,161.38,1,0,89.17,99.42,Bottom 50%
14237,161,1,0,89.19,99.42,Bottom 50%
13229,160.95,1,0,89.21,99.42,Bottom 50%
15852,160.71,2,10,89.23,99.42,Bottom 50%
12573,160.54,1,0,89.26,99.43,Bottom 50%
18203,160.42,1,0,89.28,99.43,Bottom 50%
18146,160.35,2,79,89.3,99.43,Bottom 50%
14714,160.19,1,0,89.33,99.43,Bottom 50%
12966,160.18,1,0,89.35,99.43,Bottom 50%
13598,160.04,2,0,89.37,99.44,Bottom 50%
13420,159.85,4,36,89.4,99.44,Bottom 50%
16213,159,1,0,89.42,99.44,Bottom 50%
18224,158.95,1,0,89.44,99.44,Bottom 50%
13937,158.85,1,0,89.47,99.44,Bottom 50%
15167,158.8,1,0,89.49,99.44,Bottom 50%
14089,158.75,1,0,89.51,99.45,Bottom 50%
17165,158.68,1,0,89.53,99.45,Bottom 50%
15160,158.16,1,0,89.56,99.45,Bottom 50%
15348,158.04,1,0,89.58,99.45,Bottom 50%
18004,157.92,1,0,89.6,99.45,Bottom 50%
17556,157.9,1,0,89.63,99.46,Bottom 50%
14799,157.7,1,0,89.65,99.46,Bottom 50%
17344,157.62,1,0,89.67,99.46,Bottom 50%
14148,157.2,1,0,89.7,99.46,Bottom 50%
17128,157.09,1,0,89.72,99.46,Bottom 50%
14585,157.05,1,0,89.74,99.46,Bottom 50%
17118,157.02,1,0,89.76,99.47,Bottom 50%
15007,156.91,1,0,89.79,99.47,Bottom 50%
15988,156.78,1,0,89.81,99.47,Bottom 50%
14406,156.75,1,0,89.83,99.47,Bottom 50%
15438,156.58,1,0,89.86,99.47,Bottom 50%
15263,156.51,1,0,89.88,99.47,Bottom 50%
17885,156.34,1,0,89.9,99.48,Bottom 50%
13898,155.93,1,0,89.93,99.48,Bottom 50%
17871,155.9,1,0,89.95,99.48,Bottom 50%
17832,155.37,1,0,89.97,99.48,Bottom 50%
12738,155.35,1,0,90,99.48,Bottom 50%
15447,155.17,1,0,90.02,99.49,Bottom 50%
13809,155.05,1,0,90.04,99.49,Bottom 50%
14368,155,1,0,90.06,99.49,Bottom 50%
14046,154.99,1,0,90.09,99.49,Bottom 50%
17698,154.95,1,0,90.11,99.49,Bottom 50%
15740,154.88,1,0,90.13,99.49,Bottom 50%
17026,154.83,2,184,90.16,99.5,Bottom 50%
17899,154.55,1,0,90.18,99.5,Bottom 50%
15226,154.41,1,0,90.2,99.5,Bottom 50%
16406,154.35,1,0,90.23,99.5,Bottom 50%
16921,154.18,1,0,90.25,99.5,Bottom 50%
17517,153.94,1,0,90.27,99.5,Bottom 50%
16351,153.9,1,0,90.3,99.51,Bottom 50%
12602,153.12,1,0,90.32,99.51,Bottom 50%
17714,153,1,0,90.34,99.51,Bottom 50%
16720,152.95,1,0,90.36,99.51,Bottom 50%
16248,152.94,1,0,90.39,99.51,Bottom 50%
14813,152.88,2,0,90.41,99.51,Bottom 50%
17984,152.68,1,0,90.43,99.52,Bottom 50%
18138,152.65,1,0,90.46,99.52,Bottom 50%
14066,152.55,1,0,90.48,99.52,Bottom 50%
17707,152.4,2,151,90.5,99.52,Bottom 50%
13514,152.2,1,0,90.53,99.53,Bottom 50%
14039,152.2,1,0,90.55,99.53,Bottom 50%
17898,152.06,2,121,90.57,99.53,Bottom 50%
16617,151.85,1,0,90.59,99.53,Bottom 50%
14208,151.74,1,0,90.62,99.53,Bottom 50%
14362,151.5,1,0,90.64,99.53,Bottom 50%
13462,151.5,2,69,90.66,99.53,Bottom 50%
17286,151.37,1,0,90.69,99.54,Bottom 50%
13697,151.3,1,0,90.71,99.54,Bottom 50%
16337,151.05,1,0,90.73,99.54,Bottom 50%
14073,151.04,2,11,90.76,99.54,Bottom 50%
14204,150.61,1,0,90.78,99.54,Bottom 50%
18200,150.35,1,0,90.8,99.54,Bottom 50%
15717,150.3,1,0,90.83,99.55,Bottom 50%
16932,150.23,1,0,90.85,99.55,Bottom 50%
17234,149.89,1,0,90.87,99.55,Bottom 50%
15869,149.64,2,0,90.89,99.55,Bottom 50%
17946,149.58,2,26,90.92,99.55,Bottom 50%
18262,149.48,1,0,90.94,99.55,Bottom 50%
15435,149.29,1,0,90.96,99.56,Bottom 50%
13003,149.05,3,109,90.99,99.56,Bottom 50%
17549,148.86,2,27,91.01,99.56,Bottom 50%
15526,148.44,2,0,91.03,99.56,Bottom 50%
14968,147.59,1,0,91.06,99.56,Bottom 50%
14098,147.35,1,0,91.08,99.56,Bottom 50%
14037,147.2,2,188,91.1,99.57,Bottom 50%
12864,147.12,1,0,91.12,99.57,Bottom 50%
17030,146.87,1,0,91.15,99.57,Bottom 50%
14238,146.85,1,0,91.17,99.57,Bottom 50%
16893,145.93,1,0,91.19,99.57,Bottom 50%
12565,145.92,2,7,91.22,99.57,Bottom 50%
17935,145.79,2,3,91.24,99.58,Bottom 50%
13866,145.67,1,0,91.26,99.58,Bottom 50%
15937,145.35,1,0,91.29,99.58,Bottom 50%
16598,145.05,2,8,91.31,99.58,Bottom 50%
17524,145,1,0,91.33,99.58,Bottom 50%
16852,144.91,2,165,91.36,99.58,Bottom 50%
12974,144.8,1,0,91.38,99.59,Bottom 50%
15748,144.36,1,0,91.4,99.59,Bottom 50%
14109,144.2,2,49,91.42,99.59,Bottom 50%
12587,144,1,0,91.45,99.59,Bottom 50%
17186,144,2,13,91.47,99.59,Bottom 50%
17578,143.46,2,27,91.49,99.59,Bottom 50%
15705,143.1,1,0,91.52,99.59,Bottom 50%
16461,142.92,1,0,91.54,99.6,Bottom 50%
13299,142.5,1,0,91.56,99.6,Bottom 50%
16287,142.5,1,0,91.59,99.6,Bottom 50%
13584,142.4,1,0,91.61,99.6,Bottom 50%
14386,142.4,1,0,91.63,99.6,Bottom 50%
17859,141.92,1,0,91.66,99.6,Bottom 50%
13561,141.86,1,0,91.68,99.61,Bottom 50%
14041,141.41,1,0,91.7,99.61,Bottom 50%
15503,141.04,1,0,91.72,99.61,Bottom 50%
15388,140.54,1,0,91.75,99.61,Bottom 50%
13483,140.34,1,0,91.77,99.61,Bottom 50%
14494,139.56,1,0,91.79,99.61,Bottom 50%
17718,139.35,1,0,91.82,99.62,Bottom 50%
16483,139.35,1,0,91.84,99.62,Bottom 50%
14772,139.26,1,0,91.86,99.62,Bottom 50%
18209,139.1,1,0,91.89,99.62,Bottom 50%
15135,139.05,2,5,91.91,99.62,Bottom 50%
13273,138.98,1,0,91.93,99.62,Bottom 50%
12902,138.68,1,0,91.95,99.63,Bottom 50%
14581,138.6,1,0,91.98,99.63,Bottom 50%
17122,138.32,1,0,92,99.63,Bottom 50%
13716,138.28,1,0,92.02,99.63,Bottom 50%
15663,138.14,1,0,92.05,99.63,Bottom 50%
16050,137.9,1,0,92.07,99.63,Bottom 50%
13279,137.75,2,14,92.09,99.63,Bottom 50%
17709,137.45,1,0,92.12,99.64,Bottom 50%
15836,137.37,2,4,92.14,99.64,Bottom 50%
14483,137.1,2,131,92.16,99.64,Bottom 50%
17468,137,2,4,92.19,99.64,Bottom 50%
15691,136.8,1,0,92.21,99.64,Bottom 50%
14247,136.77,1,0,92.23,99.64,Bottom 50%
16462,136,4,219,92.25,99.65,Bottom 50%
16412,135.99,1,0,92.28,99.65,Bottom 50%
12968,135.95,1,0,92.3,99.65,Bottom 50%
15042,135.93,1,0,92.32,99.65,Bottom 50%
14889,135.9,1,0,92.35,99.65,Bottom 50%
15419,135.86,1,0,92.37,99.65,Bottom 50%
16114,135.75,1,0,92.39,99.66,Bottom 50%
15174,135.75,1,0,92.42,99.66,Bottom 50%
16665,135.4,1,0,92.44,99.66,Bottom 50%
17972,135.19,1,0,92.46,99.66,Bottom 50%
13364,134.96,2,4,92.49,99.66,Bottom 50%
16055,134.8,1,0,92.51,99.66,Bottom 50%
14340,134.7,1,0,92.53,99.66,Bottom 50%
15562,134.55,1,0,92.55,99.66,Bottom 50%
14174,134.46,1,0,92.58,99.67,Bottom 50%
12837,134.1,1,0,92.6,99.67,Bottom 50%
14280,134.04,1,0,92.62,99.67,Bottom 50%
16424,133.56,2,145,92.65,99.67,Bottom 50%
14349,133.5,1,0,92.67,99.67,Bottom 50%
12445,133.4,1,0,92.69,99.67,Bottom 50%
17881,133.35,1,0,92.72,99.68,Bottom 50%
15709,133.25,1,0,92.74,99.68,Bottom 50%
17647,133.06,1,0,92.76,99.68,Bottom 50%
12512,132.18,2,0,92.78,99.68,Bottom 50%
17785,131.94,1,0,92.81,99.68,Bottom 50%
14438,131.9,1,0,92.83,99.68,Bottom 50%
12851,131.81,1,0,92.85,99.68,Bottom 50%
17455,131.7,1,0,92.88,99.69,Bottom 50%
14795,131.45,1,0,92.9,99.69,Bottom 50%
15844,130.74,1,0,92.92,99.69,Bottom 50%
16679,129.75,1,0,92.95,99.69,Bottom 50%
16611,129.49,2,46,92.97,99.69,Bottom 50%
16623,129.45,1,0,92.99,99.69,Bottom 50%
15276,128.63,1,0,93.02,99.69,Bottom 50%
16828,128.5,2,19,93.04,99.7,Bottom 50%
17297,128.18,1,0,93.06,99.7,Bottom 50%
17359,127.86,1,0,93.08,99.7,Bottom 50%
15543,127.86,1,0,93.11,99.7,Bottom 50%
13781,127.84,1,0,93.13,99.7,Bottom 50%
15578,127.1,1,0,93.15,99.7,Bottom 50%
15923,127.08,1,0,93.18,99.7,Bottom 50%
14962,126.7,1,0,93.2,99.71,Bottom 50%
16414,126.25,2,258,93.22,99.71,Bottom 50%
15463,126.14,1,0,93.25,99.71,Bottom 50%
16988,126.12,1,0,93.27,99.71,Bottom 50%
12814,125.92,1,0,93.29,99.71,Bottom 50%
13522,125.8,1,0,93.31,99.71,Bottom 50%
14861,125.79,1,0,93.34,99.71,Bottom 50%
14890,125.65,1,0,93.36,99.72,Bottom 50%
15017,125.58,1,0,93.38,99.72,Bottom 50%
12531,125.22,1,0,93.41,99.72,Bottom 50%
17148,124.88,1,0,93.43,99.72,Bottom 50%
16849,124.57,1,0,93.45,99.72,Bottom 50%
16569,124.2,1,0,93.48,99.72,Bottom 50%
14495,123.8,2,70,93.5,99.72,Bottom 50%
16658,123.24,1,0,93.52,99.73,Bottom 50%
15917,123.1,1,0,93.55,99.73,Bottom 50%
13519,122.75,2,27,93.57,99.73,Bottom 50%
13876,122.7,1,0,93.59,99.73,Bottom 50%
13638,122.64,1,0,93.61,99.73,Bottom 50%
16073,122.4,2,5,93.64,99.73,Bottom 50%
18018,122.14,2,91,93.66,99.73,Bottom 50%
13244,121.74,1,0,93.68,99.74,Bottom 50%
13182,121.18,1,0,93.71,99.74,Bottom 50%
15049,121.17,1,0,93.73,99.74,Bottom 50%
14413,121.05,1,0,93.75,99.74,Bottom 50%
15512,121,2,203,93.78,99.74,Bottom 50%
13002,120.95,1,0,93.8,99.74,Bottom 50%
17446,120.9,2,133,93.82,99.74,Bottom 50%
14165,120.44,1,0,93.85,99.75,Bottom 50%
18015,120.03,1,0,93.87,99.75,Bottom 50%
14314,120,1,0,93.89,99.75,Bottom 50%
14259,120,1,0,93.91,99.75,Bottom 50%
14453,119.93,1,0,93.94,99.75,Bottom 50%
16542,119.62,1,0,93.96,99.75,Bottom 50%
15266,119.3,1,0,93.98,99.75,Bottom 50%
16666,118.98,1,0,94.01,99.75,Bottom 50%
15843,118.95,1,0,94.03,99.76,Bottom 50%
17079,118.8,1,0,94.05,99.76,Bottom 50%
14155,118.75,1,0,94.08,99.76,Bottom 50%
14076,118.67,1,0,94.1,99.76,Bottom 50%
13581,118,1,0,94.12,99.76,Bottom 50%
12929,117.85,2,189,94.14,99.76,Bottom 50%
17654,117.55,1,0,94.17,99.76,Bottom 50%
16959,117.35,1,0,94.19,99.77,Bottom 50%
13877,117.24,1,0,94.21,99.77,Bottom 50%
17117,116.2,1,0,94.24,99.77,Bottom 50%
17601,116.01,1,0,94.26,99.77,Bottom 50%
14143,115.8,1,0,94.28,99.77,Bottom 50%
15350,115.65,1,0,94.31,99.77,Bottom 50%
13067,115.46,1,0,94.33,99.77,Bottom 50%
18027,115.31,1,0,94.35,99.77,Bottom 50%
14972,114.77,1,0,94.38,99.78,Bottom 50%
13188,114.6,1,0,94.4,99.78,Bottom 50%
16247,114.56,1,0,94.42,99.78,Bottom 50%
14632,114.56,1,0,94.44,99.78,Bottom 50%
17852,114.34,2,0,94.47,99.78,Bottom 50%
17219,114.23,1,0,94.49,99.78,Bottom 50%
14652,114.18,1,0,94.51,99.78,Bottom 50%
12938,114.14,1,0,94.54,99.78,Bottom 50%
14582,114.11,1,0,94.56,99.79,Bottom 50%
12651,114,1,0,94.58,99.79,Bottom 50%
14457,113.64,1,0,94.61,99.79,Bottom 50%
17217,113.5,1,0,94.63,99.79,Bottom 50%
15445,113.5,1,0,94.65,99.79,Bottom 50%
18105,113.48,1,0,94.67,99.79,Bottom 50%
16913,113.44,1,0,94.7,99.79,Bottom 50%
15280,113.12,1,0,94.72,99.79,Bottom 50%
14689,112.8,1,0,94.74,99.8,Bottom 50%
13161,112.75,1,0,94.77,99.8,Bottom 50%
16697,112.75,1,0,94.79,99.8,Bottom 50%
13807,112.6,1,0,94.81,99.8,Bottom 50%
18129,112.55,1,0,94.84,99.8,Bottom 50%
15610,112.46,1,0,94.86,99.8,Bottom 50%
17038,112.4,1,0,94.88,99.8,Bottom 50%
14271,112.32,1,0,94.91,99.8,Bottom 50%
17967,112.27,1,0,94.93,99.81,Bottom 50%
17900,112.2,4,25,94.95,99.81,Bottom 50%
13193,112.08,1,0,94.97,99.81,Bottom 50%
12756,112.08,1,0,95,99.81,Bottom 50%
17957,111.68,1,0,95.02,99.81,Bottom 50%
17887,111.35,1,0,95.04,99.81,Bottom 50%
18120,111.15,1,0,95.07,99.81,Bottom 50%
13508,110.97,1,0,95.09,99.81,Bottom 50%
13144,110.95,1,0,95.11,99.82,Bottom 50%
15537,110.92,1,0,95.14,99.82,Bottom 50%
15853,110.8,1,0,95.16,99.82,Bottom 50%
16963,110.55,1,0,95.18,99.82,Bottom 50%
14641,110.46,1,0,95.21,99.82,Bottom 50%
12734,110.4,1,0,95.23,99.82,Bottom 50%
18277,110.38,2,260,95.25,99.83,Bottom 50%
16792,110.38,2,0,95.27,99.83,Bottom 50%
17901,110.38,1,0,95.3,99.83,Bottom 50%
17746,110.25,2,5,95.32,99.83,Bottom 50%
17836,110.21,1,0,95.34,99.83,Bottom 50%
13133,109.8,2,30,95.37,99.83,Bottom 50%
16363,109.36,1,0,95.39,99.83,Bottom 50%
14699,109.13,1,0,95.41,99.83,Bottom 50%
14345,108.98,1,0,95.44,99.83,Bottom 50%
13170,108.81,1,0,95.46,99.83,Bottom 50%
17639,108.5,1,0,95.48,99.84,Bottom 50%
16106,108.38,1,0,95.5,99.84,Bottom 50%
13226,108.21,1,0,95.53,99.84,Bottom 50%
12956,108.07,1,0,95.55,99.84,Bottom 50%
14661,107.95,1,0,95.57,99.84,Bottom 50%
17274,107.82,1,0,95.6,99.84,Bottom 50%
16784,107.6,1,0,95.62,99.84,Bottom 50%
15395,107.45,1,0,95.64,99.84,Bottom 50%
17893,107.21,1,0,95.67,99.85,Bottom 50%
16757,106.83,1,0,95.69,99.85,Bottom 50%
15168,106.56,1,0,95.71,99.85,Bottom 50%
15070,106.2,1,0,95.74,99.85,Bottom 50%
17791,106.1,1,0,95.76,99.85,Bottom 50%
16581,105.84,2,27,95.78,99.85,Bottom 50%
15775,104.9,1,0,95.8,99.85,Bottom 50%
14027,104.82,1,0,95.83,99.85,Bottom 50%
15607,104.76,1,0,95.85,99.86,Bottom 50%
15958,104.35,1,0,95.87,99.86,Bottom 50%
18174,104,1,0,95.9,99.86,Bottom 50%
17548,103.3,3,155,95.92,99.86,Bottom 50%
18255,103.3,1,0,95.94,99.86,Bottom 50%
14542,103.25,1,0,95.97,99.86,Bottom 50%
18011,102.79,1,0,95.99,99.86,Bottom 50%
14836,102.45,3,20,96.01,99.86,Bottom 50%
17962,102.41,1,0,96.04,99.86,Bottom 50%
14981,102.12,1,0,96.06,99.87,Bottom 50%
13948,102,1,0,96.08,99.87,Bottom 50%
15212,101.8,2,1,96.1,99.87,Bottom 50%
18068,101.7,1,0,96.13,99.87,Bottom 50%
16516,101.7,1,0,96.15,99.87,Bottom 50%
17643,101.55,1,0,96.17,99.87,Bottom 50%
16006,101.4,1,0,96.2,99.87,Bottom 50%
18086,101.34,1,0,96.22,99.87,Bottom 50%
13101,101.19,1,0,96.24,99.87,Bottom 50%
16344,101.1,1,0,96.27,99.88,Bottom 50%
16498,100.97,3,0,96.29,99.88,Bottom 50%
14946,100.9,1,0,96.31,99.88,Bottom 50%
17427,100.8,1,0,96.33,99.88,Bottom 50%
14371,100.5,1,0,96.36,99.88,Bottom 50%
13703,99.5,1,0,96.38,99.88,Bottom 50%
17939,99.14,1,0,96.4,99.88,Bottom 50%
15256,98.45,1,0,96.43,99.88,Bottom 50%
17538,98.42,1,0,96.45,99.88,Bottom 50%
17349,98.25,1,0,96.47,99.89,Bottom 50%
15422,97.7,2,0,96.5,99.89,Bottom 50%
12984,97.5,1,0,96.52,99.89,Bottom 50%
17325,96.8,1,0,96.54,99.89,Bottom 50%
15216,96.6,1,0,96.57,99.89,Bottom 50%
14642,96.12,1,0,96.59,99.89,Bottom 50%
17024,95.85,3,112,96.61,99.89,Bottom 50%
17895,95.45,1,0,96.63,99.89,Bottom 50%
18249,95.34,1,0,96.66,99.89,Bottom 50%
12548,95.2,1,0,96.68,99.9,Bottom 50%
16387,94.36,1,0,96.7,99.9,Bottom 50%
13651,94.2,2,4,96.73,99.9,Bottom 50%
16339,94.05,1,0,96.75,99.9,Bottom 50%
15397,94,1,0,96.77,99.9,Bottom 50%
18033,93.82,1,0,96.8,99.9,Bottom 50%
15428,93.78,1,0,96.82,99.9,Bottom 50%
18227,93.75,1,0,96.84,99.9,Bottom 50%
13283,93.66,2,125,96.86,99.9,Bottom 50%
17991,93.35,2,0,96.89,99.91,Bottom 50%
12821,92.72,1,0,96.91,99.91,Bottom 50%
14054,92.46,1,0,96.93,99.91,Bottom 50%
12789,91.85,1,0,96.96,99.91,Bottom 50%
13160,91.8,1,0,96.98,99.91,Bottom 50%
13551,91.8,1,0,97,99.91,Bottom 50%
12659,91.68,1,0,97.03,99.91,Bottom 50%
15488,91.32,1,0,97.05,99.91,Bottom 50%
13947,90.6,1,0,97.07,99.91,Bottom 50%
14353,90.6,1,0,97.1,99.91,Bottom 50%
